county,station,month,avg_month_temp,avg_month_dewpt,avg_month_vappr,avg_month_msl
Westmeath,MULLINGAR,12,6.799528201118051,5.723584896700911,9.379905536761234,1003.2519121425694
Wexford,JOHNSTOWNII,1,7.688870976463736,6.553759840750458,9.897263781243339,1005.7920972058038
Wexford,JOHNSTOWNII,2,6.7786218102512334,5.5646737856177255,9.271614836486476,1004.8109437298824
Wexford,JOHNSTOWNII,3,7.130374117847938,6.03735401976333,9.545806729246955,1004.234880039265
Wexford,JOHNSTOWNII,4,8.448445750864579,7.065762449453756,10.203002668584435,1006.2763107744236
Wexford,JOHNSTOWNII,5,10.470924424070022,9.134812443618856,11.695708223447724,1008.6290497980656
Wexford,JOHNSTOWNII,6,12.757460303644324,11.684016916285193,13.834274788077153,1008.1747316126595
Wexford,JOHNSTOWNII,7,14.222250660646308,13.05062664166899,15.200646298602948,1009.1098474087232
Wexford,JOHNSTOWNII,8,14.908078738958528,13.952969578233096,16.05521466118274,1008.6386770493914
Wexford,JOHNSTOWNII,9,13.954728385252412,13.016652964330374,15.15035464442232,1009.0947689719044
Wexford,JOHNSTOWNII,10,12.192805409653449,11.085564969249722,13.414265104734254,1006.0657895619199
Wexford,JOHNSTOWNII,11,9.432652089231414,8.239198372396492,11.114745714899486,1001.894728544122
Wexford,JOHNSTOWNII,12,8.21810156010888,7.170547922177831,10.364586394645025,1006.4312214127341
